Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName
"San Francisco, USA",Invoice Processor,Vendor1,1200.17,Aiden,2022-07-28 09:16:05.743296,2022-07-28 10:16:32.743296,123,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-08 09:04:35.849395,2022-08-08 10:29:38.849395,124,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-08 10:29:38.849395,2022-08-08 12:08:37.049395,124,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-08 12:08:37.049395,2022-08-08 12:44:42.449395,124,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-08 12:44:42.449395,2022-08-08 15:51:07.049395,124,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-08 15:51:07.049395,2022-08-08 18:38:08.849395,124,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-09 09:38:08.849395,2022-08-09 10:56:47.249395,124,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-09 10:56:47.249395,2022-08-09 13:31:08.249395,124,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-09 13:31:08.249395,2022-08-09 16:18:38.249395,124,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-09 16:18:38.249395,2022-08-09 17:26:14.249395,124,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-09 17:26:14.249395,2022-08-09 20:18:53.849395,124,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-10 09:18:53.849395,2022-08-10 12:11:51.449395,124,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-10 12:11:51.449395,2022-08-10 12:49:47.249395,124,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-10 12:49:47.249395,2022-08-10 15:08:15.449395,124,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-10 15:08:15.449395,2022-08-10 18:06:01.649395,124,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-11 09:06:01.649395,2022-08-11 09:38:50.249395,124,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-11 09:38:50.249395,2022-08-11 13:15:06.449395,124,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,571.35,Addison,2022-08-11 13:15:06.449395,2022-08-11 16:32:56.249395,124,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-11 16:32:56.249395,2022-08-11 17:10:30.449395,124,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-11 17:10:30.449395,2022-08-11 17:49:40.649395,124,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor4,571.35,Riley,2022-08-11 17:49:40.649395,2022-08-11 18:32:11.849395,124,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,736.36,Riley,2022-08-12 16:32:39.836825,2022-08-12 17:37:08.036825,125,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,736.36,Riley,2022-08-12 17:37:08.036825,2022-08-12 18:48:09.236825,125,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor4,736.36,Riley,2022-08-15 09:48:09.236825,2022-08-15 10:41:59.036825,125,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,736.36,Addison,2022-08-15 10:41:59.036825,2022-08-15 14:08:03.836825,125,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,736.36,Addison,2022-08-15 14:08:03.836825,2022-08-15 17:41:04.436825,125,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor4,736.36,Riley,2022-08-15 17:41:04.436825,2022-08-15 18:25:14.036825,125,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor4,736.36,Riley,2022-08-16 09:25:14.036825,2022-08-16 10:00:04.436825,125,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor4,736.36,Riley,2022-08-16 10:00:04.436825,2022-08-16 10:27:30.836825,125,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,464.75,Casey,2022-07-26 09:10:51.883397,2022-07-26 15:05:00.283397,126,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,464.75,Casey,2022-07-26 15:05:00.283397,2022-07-26 21:36:23.683397,126,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor2,464.75,Casey,2022-07-27 09:36:23.683397,2022-07-27 20:20:17.683397,126,Refund With Special Voucher
"San Diego, USA",Invoice Approver,Vendor2,464.75,Jessie,2022-07-28 09:20:17.683397,2022-07-28 18:16:54.883397,126,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor2,464.75,Jessie,2022-07-29 09:16:54.883397,2022-07-29 19:53:45.283397,126,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor2,464.75,Casey,2022-08-01 09:53:45.283397,2022-08-01 15:17:44.683397,126,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor2,464.75,Casey,2022-08-01 15:17:44.683397,2022-08-01 22:30:39.883397,126,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor2,464.75,Casey,2022-08-02 09:30:39.883397,2022-08-02 16:04:05.083397,126,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,1929.69,Aiden,2022-07-29 09:40:00.161025,2022-07-29 11:28:34.361025,127,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,1929.69,Aiden,2022-07-29 11:28:34.361025,2022-07-29 12:53:54.761025,127,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor2,1929.69,Aiden,2022-07-29 12:53:54.761025,2022-07-29 15:05:03.161025,127,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor2,1929.69,Aiden,2022-07-29 15:05:03.161025,2022-07-29 16:52:48.761025,127,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor2,1929.69,Aiden,2022-07-29 16:52:48.761025,2022-07-29 18:17:18.761025,127,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-15 10:35:17.050084,2022-08-15 12:15:41.050084,128,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-15 12:15:41.050084,2022-08-15 14:08:47.650084,128,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-15 14:08:47.650084,2022-08-15 15:18:54.250084,128,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-15 15:18:54.250084,2022-08-15 17:34:16.450084,128,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-15 17:34:16.450084,2022-08-15 20:22:21.250084,128,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-16 09:22:21.250084,2022-08-16 10:58:33.850084,128,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-16 10:58:33.850084,2022-08-16 15:36:38.650084,128,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-16 15:36:38.650084,2022-08-16 18:17:06.850084,128,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-17 09:17:06.850084,2022-08-17 10:44:55.450084,128,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-17 10:44:55.450084,2022-08-17 14:09:48.850084,128,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-17 14:09:48.850084,2022-08-17 17:00:23.050084,128,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-17 17:00:23.050084,2022-08-17 17:41:33.250084,128,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-17 17:41:33.250084,2022-08-17 21:53:11.050084,128,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-18 09:53:11.050084,2022-08-18 12:59:36.850084,128,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-18 12:59:36.850084,2022-08-18 13:35:05.050084,128,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-18 13:35:05.050084,2022-08-18 17:35:07.450084,128,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1109.71,Jackie,2022-08-18 17:35:07.450084,2022-08-18 20:44:47.050084,128,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-19 09:44:47.050084,2022-08-19 11:09:12.850084,128,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-19 11:09:12.850084,2022-08-19 12:44:21.250084,128,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor1,1109.71,Aiden,2022-08-19 12:44:21.250084,2022-08-19 13:45:28.450084,128,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,1770.58,Aiden,2022-08-15 10:55:17.050084,2022-08-15 13:03:08.050084,129,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,1770.58,Aiden,2022-08-15 13:03:08.050084,2022-08-15 14:36:49.450084,129,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor2,1770.58,Aiden,2022-08-15 14:36:49.450084,2022-08-15 15:42:37.450084,129,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor2,1770.58,Aiden,2022-08-15 15:42:37.450084,2022-08-15 17:24:40.450084,129,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor2,1770.58,Aiden,2022-08-15 17:24:40.450084,2022-08-15 19:18:53.650084,129,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor4,190.83,Aiden,2022-07-14 10:09:50.524471,2022-07-14 12:09:06.124471,130,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor4,190.83,Aiden,2022-07-14 12:09:06.124471,2022-07-14 13:55:45.724471,130,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor4,190.83,Aiden,2022-07-14 13:55:45.724471,2022-07-14 15:31:25.324471,130,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor4,190.83,Aiden,2022-07-14 15:31:25.324471,2022-07-14 17:29:04.924471,130,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor4,190.83,Aiden,2022-07-14 17:29:04.924471,2022-07-14 18:42:50.524471,130,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-23 09:38:01.638235,2022-08-23 11:34:43.038235,131,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-23 11:34:43.038235,2022-08-23 13:19:11.838235,131,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-23 13:19:11.838235,2022-08-23 14:13:34.638235,131,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2549.04,Jackie,2022-08-23 14:13:34.638235,2022-08-23 18:28:53.838235,131,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2549.04,Jackie,2022-08-24 09:28:53.838235,2022-08-24 13:09:04.638235,131,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-24 13:09:04.638235,2022-08-24 14:03:10.638235,131,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2549.04,Jackie,2022-08-24 14:03:10.638235,2022-08-24 19:13:02.838235,131,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2549.04,Jackie,2022-08-25 09:13:02.838235,2022-08-25 11:47:37.038235,131,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-25 11:47:37.038235,2022-08-25 12:32:21.438235,131,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2549.04,Jackie,2022-08-25 12:32:21.438235,2022-08-25 16:46:22.638235,131,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2549.04,Jackie,2022-08-25 16:46:22.638235,2022-08-25 20:59:23.238235,131,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-26 09:59:23.238235,2022-08-26 11:29:31.038235,131,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-26 11:29:31.038235,2022-08-26 13:21:00.438235,131,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2549.04,Aiden,2022-08-26 13:21:00.438235,2022-08-26 14:12:27.438235,131,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,525.85,Casey,2022-07-28 16:41:14.573881,2022-07-29 00:37:51.173881,132,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,525.85,Casey,2022-07-29 09:37:51.173881,2022-07-29 16:13:04.373881,132,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor2,525.85,Casey,2022-07-29 16:13:04.373881,2022-07-29 21:48:12.773881,132,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor2,525.85,Casey,2022-08-01 09:48:12.773881,2022-08-01 17:18:57.773881,132,Refund Customer
"San Diego, USA",Invoice Processor,Vendor2,525.85,Casey,2022-08-01 17:18:57.773881,2022-08-01 23:13:54.773881,132,Re-issuing the invoice
